age,gender,category,content,answer_category,answer_content,points
5歳,男の子,哲学系,１年は何秒なの？,こども向け,31536000秒だよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,１年は何時間なの？,こども向け,8760時間だよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,日本に男性は何人いるの？,こども向け,6133万5千人いるんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,日本には何人の女性がいるの？,こども向け,6448万人いるんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,日本人は何で黒髪なの？,こども向け,日本人の髪の毛は黒が多いのは紫外線を防ぐためなんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,冬はなんで寒いの？,こども向け,太陽の光が地面にあたる角度が変わるからだよ。,短くまとめて言うことがポイントです。
5歳,男の子,自然系,夏はどうして暑いの？,こども向け,夏の太陽は高いところにあって。地面は真上から照らされるほど、長いあいだ照らされるほど暖まるからだよ。,短くまとめて言うことがポイントです。
5歳,男の子,自然系,今年の春はいつからいつまでなの？,こども向け,3月21日木曜日から6月22日土曜日までなんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,自然系,冬はいつからいつまでなの？,こども向け,12月22日から2020年3月20日までなんだよ,短くまとめて言うことがポイントです。
5歳,男の子,自然系,夏はいつからいつまでなの？,こども向け,6月21日から9月22日までなんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,カラスはなんで感電しないの？,こども向け,電気は、電線に直接触れていないと流れないから、カラスは感電しないんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,クッキーってなに？,こども向け,小麦を主原料とした小型の焼き菓子なんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,恐竜って何種類いたの？,こども向け,何種類いたのかはわからないけど今では恐竜の種類は約800種知られているんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,恐竜って何年前にいたの？,こども向け,約２億5000万年前にいたんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,雪ってなに？,こども向け,雨が凍ったものなんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,パンダは何を食べるの？,こども向け,ササも食べるけどお肉も食べるんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,コアラはどのくらい寝るの？,こども向け,18～20時間寝ているんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,日本の反対側はどこなの？,こども向け,南アメリカなんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,日本には何人の子供がいるの？,こども向け,今のはっきりした人数はわからないけど平成27年には15歳未満の子どもの数は約19億1580万人だったんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,科学系,お米はどうして白いの？,こども向け,お米の中のでんぷんをためる所がとても小さな白い色のふくろなの。 これがいくつもつみかさなっているので、お米全体としても白く見えるんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,日本の一番東にある島はなに？,こども向け,一番東にある島は南鳥島だよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,日本の一番西にある島はなに？,こども向け,一番西にある島は与那国島だよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,動物は全部で何種類いるの？,こども向け,全部で１４０万種なんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,自然系,一番大きな花はなに？,こども向け,ショクダイオオコンニャクなんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,一番小さい動物はなに？,こども向け,コビトジャコウネズミなんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,一番小さい魚はなに？,こども向け,パエドキプリス・プロゲネティカだよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,一番小さい虫はなに？,こども向け,シドセラ・ムサワセンシスなんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,自然系,四季ってなに？,こども向け,一年の間に移り行く春・夏・秋・冬の四つの季節のことだよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,イチゴって全部で何種類あるの？,こども向け,全部で約56品種あるんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,りんごは世界で何種類あるの？,こども向け,約15000種あるんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,キティちゃんの体重は？,こども向け,リンゴ三個分なんだって。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,ダンゴムシはいくつ足があるの？,こども向け,7つあるんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,ムカデの足は何本あるの？,こども向け,メスは最大で750本の足を持ち、550本以上のオスもいるんだよ。,短くまとめて言うことがポイントです。
5歳,女の子,自然系,どうして昼間は白く光って見える太陽が夕方には赤く染まって見えるのか。,ママ・パパ向け,夕方は太陽からの光が大気を通る距離が長いので、赤く見えると答えました。,分からないことがあれば一緒に調べてでも本当のことを教えるべきだと思います。
5歳,男の子,哲学系,カッパはいるの？,こども向け,昔話に出てくる想像上の生き物なんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,チューリップは何色あるの？,こども向け,約11色あるんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,一番高い車はなに？,こども向け,ロールス・ロイス・スウェプテイルっていう車だよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,一番高い山はなに？,こども向け,エベレストだよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,一番低い山はなに？,こども向け,天保山だよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,一番低い温度は？,こども向け,?273.15 ℃だよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,太陽の温度は？,こども向け,"5,778 Kだよ。",短くまとめて言うことがポイントです。
5歳,男の子,哲学系,ブラックホールってなに？,こども向け,極めて高密度で、強い重力のために物質だけでなく光さえ脱出することができない天体なんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,人はなぜ死ぬの？,こども向け,"人間の細胞はいつも少しずつ新しい細胞と入れかわっているんだよ。ところがこれを何度も何度もくりかえしていると、同じ細胞を作るときに失敗することがあるの。
 
 若いときはこのような失敗はほとんどないけど年をとると失敗が多くなっていくの。 そうしてたくさんできた、できの悪い細胞が、体のいろいろな部分の働きを悪くするからだよ。",短くまとめて言うことがポイントです。
5歳,男の子,哲学系,どうして血は赤いの？,こども向け,血液が赤いのは赤血球のためだからだよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,永遠ってなに？,こども向け,無限、無期限であるということだよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,日本は世界で何番目に大きいの？,こども向け,60番目だよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,どうしてたまねぎは目にしみるの？,こども向け,玉ねぎに含まれる「硫化アリル」という成分があって包丁を入れると硫化アリルが空気中に拡散され、それが目にしみるんだよ。,短くまとめて言うことがポイントです。
5歳,女の子,科学系,子どもの歯って全部抜けるんでしょ？抜けたらご飯食べられないの？,こども向け,"一度に全部抜けるんじゃなくて、少しずつ抜けるから大丈夫だよ。抜けてもしばらくしたら大人の歯が生えてくるからね。
 
 ただ、大人の歯が生える間にご飯が食べにくくなることがあるかもしれないね。",少し不安そうにしていたので、本人が安心できるように話しました。うちの子は未経験のことに対して「怖い」「嫌だ」とマイナスイメージを持っているようですが、自分で大丈夫だと納得できると安心するようなので、このような時は特に穏やかに話すよう心がけています。
5歳,男の子,哲学系,どうしてぐるぐる回ると目が回るの？,こども向け,目や脳が混乱して痙攣してるからなんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,人間の先祖はなに？,こども向け,およそ２００万年から３００万年前のアフリカにいたアウストラロピテクス・アファレンシスという人類なんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,自然系,恐竜はいつ絶滅したの？,こども向け,今から約６６００万年前だよ。,短くまとめて言うことがポイントです。
6歳,女の子,哲学系,青春ってなぁに？,こども向け,中学生から高校生ぐらいかな。自分の考えが出てきて、高校生になったらアルバイトもできて自由にお金も使えるようになったりして、1番楽しいとされてる時期かな,一般的な具体的な時期と、年代の特徴と、その言葉の持つ意味のニュアンスが伝わるように、できるだけ具体的に説明したつもりてです。
6歳,女の子,日常系,何で野菜を食べなくちゃあいけないの？,こども向け,お肉ばかり食べていると栄養が足らなくなっちゃうからだよ。大きくなるためにはお肉だけでなく、野菜も食べないと大きくなるのに必要なものが足らなくなるからだよ。,栄養という言葉は理解できているようなので、なるべく分かりやすく伝えようとしました。
6歳,女の子,哲学系,どうして勉強しなきゃいけないの？,こども向け,○○（子どもの名前）は大きくなったら何になりたいの？（「パティシエ」）パティシエになるためにはまず何すればいいと思う？（「本を見てお菓子を作る練習する」）そしたら、本には漢字がたくさん書いてあるから、まず、漢字がスラスラ読めないといけないね。それと、ここに“牛乳100mlってあるけど、どれぐらいの量入れたらいいんだろう？mlっていうのは量を表す単位なの。それには算数を勉強したらいいんだよ。こういう風色々な勉強をしておくと、なりたいものができた時になりやすくなるんだよ。,質問してその回答にそって、できるだけ具体例を挙げてわかりやすいように説明しました。
6歳,男の子,日常系,大人は何歳になったら大人なのか,こども向け,"20歳になると成人式をして大人になったお祝いをするけど、お母さんは心が大人になっていないと大人とは、言えないと思う。人のことを思いやれたり相手のことを考えてあげられる人や自分のしたことに責任持てる人が大人だと思う。高校生でもそれができる人は、大人だと思うし、見た目が大人でもそれができない人は子供だと思うよ。あと、自分で働いて自分のお金で生活している人も大人の条件なのかもね。
 
 
 
 でもね、お母さんにもまだまだ子供の部分があって大人になれていないと思うときがあるんだ。大人になるのは難しいね。",時が経つと見た目は、成長して大人なりますが、見た目だけでは大人とは言えないということを伝えたいと思いました。心が伴って初めて大人と言えるのだということを伝えたいと考えています。そして、そこまでになるにはとても大変なんだということも伝えたいと考え自分自身のことも付け加えました。
6歳,男の子,自然系,雲って何で出来てるの？,こども向け,"お水でできているらしいよ。
 
 もう少し大きくなったら一緒に見に行ってみようか？",楽しく色々な物に興味を持って欲しいと思ったからです。
6歳,女の子,日常系,どうして学校で勉強するの？,こども向け,今、どうして勉強するのかなって思ったように、色々分からないことがあるよね。そして、分からないことって、知りたいよね！学校では色々なことを勉強する時間があって、教えてくれる先生もたくさんいるから、知りたいことが色々分かるようになるんだよ。とても楽しそうでしょう？,これから小学生になる娘が、学校が楽しいところだと思えるように説明したく、勉強というのは自分が気になること、知りたいこと、まだ知らないこと色々なことが分かるようになる、そういうところだと伝えました。
6歳,女の子,哲学系,なんでたくさん勉強しないといけないの？,ママ・パパ向け,"将来の夢ができた時に、その夢を叶える近道ができるからだよ
 
 勉強した分だけ、夢が叶う確率が高くなるんだよ",あくまで自分(子ども本人)のために勉強するのであり、そのやった分だけの責任や達成感も子ども本人にあるということを伝えたつもりです。
6歳,女の子,自然系,人間て何で生まれてくるん？,こども向け,なんでよろーなぁ。それを見つけるためにうまれてくるんかもな。それか、いつか死ぬために生まれてくるのかもなぁ...,自分もそれでよく悩むためそのまま伝えた。でも大分怖くないように...
6歳,男の子,自然系,どうして人は生きるの？,こども向け,産まれた瞬間から、いろんな楽しいことがこの先あって時々嫌なこともありながら人生楽しむために生きてるんだよ。,嫌なこともあるということを少し混じえて伝えました。
6歳,男の子,科学系,どうしてカラスは電線に止まっても感電しないの？,こども向け,たくさん電線が通っているけど、カラスはそのうちの1本の電線にしか止まってないの。2本またがって止まると感電しちゃうんだよ。カラスは体が小さいし足も細いから一本だけ止まれるけど人間はできないから絶対に真似をしちゃだめよ。,すぐに真似をして自分でやろうとする息子なので絶対に真似をしてはいけないと言い聞かせました
6歳,女の子,日常系,なんで野菜を食べないといけないの？,こども向け,からだが大きくなるのにひつようなものがたくさんはいっているからよ。,からだが大きくなるために必要というところがポイントです。
6歳,女の子,日常系,自分より小さい子になぜ優しくしなくてはいけないのか,こども向け,お兄ちゃん、お姉ちゃんから嫌な事(具体例）されたらどう思う?,"子供の立場で考える。ありえそうな具体例を出す。
 
 これされたら嫌だよね?と決めつけるのではなく、
 
 こうされたらどう思う?などと子供に問う。"
6歳,女の子,日常系,どうして保育園に行くお友達と幼稚園に行くお友達がいるの？,こども向け,お母さんとお父さんのお仕事の時間が長いお友達は保育園に行っていて、そうじゃないお友達が幼稚園に行っていることが多いよ。どちらもお友達と楽しく遊んだりして過ごすことができるよ。,どちらが良いとかではなく、家庭の事情によることが多いという説明をしました。また、断定的な説明ではなく、家庭によってそれぞれだと言うことを軽く伝えました。
6歳,女の子,日常系,なぜ◯◯ちゃんにはパパがいないの？,こども向け,お父さんとお母さんがいる子もいるし、お父さんだけ、お母さんだけ、おじいちゃんやおばあちゃんだけいるお友達もいるよ。一緒にいる家族はお友達によってそれぞれ違うこともあるけど、一緒にいて楽しく過ごせる人がそばにいるんだよ。,なにが普通であるとか、良いとかではなく、それぞれ一緒にいて幸せになれる人と一緒に暮らしているという説明をしました。家族構成は比べるものではないと思うので、それぞれの形があることを認められる人になってほしいと思い、説明しました。
6歳,男の子,日常系,なんで遅くまで起きてたらいけないの？,こども向け,"寝ているあいだに、栄養が体の中をまわって身長が伸びて大きくなるし、今日一日の疲れを取ってくれるんだよ。
 
 そのためには、たくさん寝てる時間が必要だから遅くまで起きていると、栄養が回りきらないから大きくなれないんだよ。","我が家では子どもに21時就寝を促しています。
 
 上記の子どもの質問に対し、遅く寝ると育ちが悪くなることを砕いて分かりやすく伝えました。"
6歳,男の子,日常系,何で学校に行かないといけないの？,こども向け,学校に行ってお勉強をしないと大人になってから困るからよ。,勉強しないと将来困るから
6歳,男の子,日常系,人は死んだらどうなるの。,ママ・パパ向け,日蓮大聖人様のもとに行くから、大丈夫だよ。,恐怖を与えないようにこのように言いました。
6歳,男の子,日常系,お年玉の数は何で他の家と違うの？,こども向け,親戚の数が違うからだよ,他の家とは違う事を知ってもらいたいから
6歳,女の子,日常系,どうして車の助手席に座ってはいけないの？,こども向け,助手席は事故が起きた時に一番危ない席だから、もし事故が起きて怪我したら悲しいから、安全な後ろのチャイルドシートの席に座ろうね。,アメリカでは、６歳以下の子供が助手席に座ることは禁じられていますが、日本ではよく小さな子供がチャイルドシートにも座らず助手席に座っている場面をよく目にします。娘は助手席に座ることに憧れていましたが、安全性と怪我をしたらお母さんお父さんは悲しいという理由を話すことで、自分の身を守るためにルールを守らなけらばならないことを教えました。
6歳,男の子,日常系,どうして学校に行かないといけないの？,こども向け,大人になってどんな夢も叶えられるように小さい頃から準備しておくんだよ。,どんな夢でも子供には持ってほしいのでわかりやすく伝えました。
6歳,女の子,日常系,私のお年玉はどこにいったの？,ママ・パパ向け,あなたが欲しい物が見つかった時に使えるよう、預かってもらってるよ。,通帳を実際に見せて、銀行の仕組みなども説明をし、お金の大切さを伝えるように気を付けました。
6歳,女の子,日常系,サンタさんはどこから入ってくる？,ママ・パパ向け,絵本では煙突から入ってくると書いてあるけど、ママも見たことがないからほんとのことはわからないんだよ。,教える、というよりも物語を一緒に楽しむ、会話をふくらませながら盛り上がることを意識して回答しました。
6歳,女の子,日常系,ママにはママがいないの？,ママ・パパ向け,ママのママはあなたのおばぁちゃんだよ。,イメージがわきにくいようだったので、自分の子供の頃のエピソードを話し、ママの子供時代を想像してもらいながら説明しました。
6歳,男の子,日常系,男の子同士や女の子同士で結婚出来ないよね？,こども向け,そんなことないよ。世の中にはね、色々な人達がいるのだよ。他の国でも○○が住んでる日本でも場所によっては結婚出来る場所もあるんだよ。男の子同士、女の子同士だからって別におかしいって事は全然ないよ。,子供は無邪気ですから、同性同士のカップルを見てどうして？とすぐ聞くと思いますが、子供の内から絶対おかしいみたいな事は吹き込まず柔軟な考えで育って欲しいと思い言いました。
6歳,男の子,科学系,どうしてドーナツは丸いの？,こども向け,油であげるときに、まんじゅうのような形のものより、中まで火が通りやすいからだよ。,短くまとめて言うことがポイントです。
6歳,女の子,日常系,どうしてお腹が空くの？,こども向け,お腹がすかないと何も食べないで倒れてしまって死んでしまうかもしれないからだよ。だからお腹がすいてグゥーってなるんだよ。,難しく伝えずに分かりやすく伝わるように優しい言葉にしました。
6歳,女の子,日常系,どうして大人は働くの？,こども向け,お金を貰ってそのお金でご飯を買ったりお誕生日にはおもちゃを買ったりするためだよ！,生活に必要なこと、子供たちにあったら嬉しいことを混ぜて伝わりやすくしました
6歳,男の子,日常系,挨拶はどうしてするの,こども向け,『おはよう』『おやすみなさい』は、みんなと仲良くするために『ありがとう』『いただきます』『ごちそうさま』は感謝するために、挨拶には色々な意味があるんだよ。,難しい言葉はつかわず、短く簡潔に話すことを心がけています。
6歳,女の子,日常系,なんで大人は遅くまで起きてて、子供は早く寝ないとダメなの,こども向け,子供は大人みたいに大きくなるためには、寝ることが大切なので、大人よりもたくさん寝ないとダメなんだよ。寝ないと。幼稚園で疲れちゃってたくさん遊べないよと言いました。,ただ。寝なさいというだけでなく。なぜ寝ないとダメなのかを説明しました。
6歳,男の子,日常系,何でも大人は働くの？遊んだらいいじゃん。,こども向け,働かないと食べていけないでしょ。,働かないと生きていけない事を分かってもらいたいから。
6歳,女の子,日常系,バイアグラって何？,こども向け,男の人を元気にする薬だよ。,自分が子供の時に親にした質問です。ニュースなどで取り上げられていて、疑問に思ったので父に質問しました。あとあとよく考えてみたら、はぐらかしたりせず真っ当な回答であり、かつそれ以外の何物でもないのでとても良いなと思いました。
6歳,男の子,日常系,車はなんで動くの？,こども向け,"車の中には「エンジン」という物がのっていて、その「エンジン」が動くことによって、車が前に進んだり、バックしたりすることができるんだよ。
 
 その「エンジン」を操作するのが、運転手で、運転席に付いているアクセルという物を踏むと、「エンジン」が早く動いてスピードが出る。
 
 アクセルを離すと、「エンジン」が遅く動いて、スピードが落ちる（遅くなる）仕組みになっているんだよ。
 
 アクセルを踏みすぎると、いくらでもスピードが出てしまうから、いくらでもスピードを出してもいいわけではないんだよ。
 
 決められているスピードで、直ぐに止まることのできるスピードで、運転をすることが大切なんだよ。","現代の子供は、テレビやYouTube、インターネットなどの様々な情報源から、ある程度の知識は持っていると思います。
 
 ですので、適当な答え方はしてはいけないと思っています。
 
 正しい知識を身に付けてもらうためにも、実際に「エンジン」という言葉を用いています。
 
 そして、自動車という物に興味を持っていると感じたため、近づくと危険だという意味も込めて、スピードの話を出しています。
 
 子供の興味には、本当のことを教えてあげる。
 
 そして、それに伴う危険性も同時に教えてあげる。
 
 こういった伝え方をしております。"
6歳,女の子,科学系,どうして空は青いのか,ママ・パパ向け,青色の光があってそれが可視化しているからなんだよ,子供にもわかるように嘘ではない答えを言うのがこつ
6歳,男の子,日常系,チームワークって何？,こども向け,みんなで力を合わせて協力して何かをすること。,わかりやすく伝わるようにしました。
6歳,女の子,自然系,どうして夜になるの？,こども向け,"太陽が出てるから明るいの。そしてあなたも夜になると眠るでしょ？
 
 太陽も1日頑張って晴れにしてくれたから疲れて家に帰って寝ちゃったの。だから夜になるのよ。",日頃の普段の生活から子供も体験している事でその中で伝わるように例えて伝えてみました。
6歳,男の子,日常系,結婚って何？なんで結婚するの？,こども向け,"好きな人が一緒になること。
 
 ずっと一緒にいたいから結婚する。",とりあえずは子供がわかりやすい言葉を意識し、結婚という制度が良いモノだと思ってもらえるようにした。
6歳,男の子,日常系,青信号は、なぜ緑と言わないの？,こども向け,"昔は緑色という色は知っている人が少なくて、緑も青の仲間だったんだよ。
 
 だから、緑信号ではなくて、青信号と言っていたんだよ。","自分も疑問に思うことを一緒に調べたりすることも大切。
 
 色の仲間や色にも友達がいるように例えて伝えました。"
6歳,男の子,自然系,どうして月は形が変わるの？,ママ・パパ向け,本当は月はずっと同じ形ということをつたえ驚いたところで部屋を暗くして離れたところでボールを懐中電灯で照らして説明しました,月が球体ということに驚きがあって面白いと思うのでインパクトを出し、そのあと分かりやすくものを使って視覚に訴えました
6歳,女の子,日常系,何で歯は抜けるの？,こども向け,"今は子供の歯で、大人の歯になるために抜けるんだよ。
 
 子供の歯では食べにくい固い食べ物も大人の歯になると食べられるようになるけど、大人の歯は一度生えたら一生同じ歯だから虫歯にならないように気をつけないといけないよ。",今は乳歯がまだ沢山で生え変わるけど、ずっと抜けると思っていたみたいで永久歯は一度生えるともう生え変わらないことを伝えたかったので言いました。
6歳,男の子,日常系,なんで学校にいかなきゃいけないの？,こども向け,これから大人になって生きていくために、いろんなひとと、自分の気持ちを伝えたり、相手の気持ちを知ったり、やりとりを学んでいくところだよ。,単に勉強をする場所ということになると他の方法でも今の時代どのような形でも勉強はできますし、なによりも人との関わりを重視してもらいたいと思い伝えました。
6歳,男の子,日常系,なんで学校に行かなきゃいけないの？,こども向け,お友達や先生や、いろんな人と、みんなで生活していくことを学んでいくところだよ。,どんな世界になっても一人では生きていけないことを知ってほしいため。
6歳,男の子,日常系,どうして寝ないといけないの？,こども向け,寝ることによって、頭や体を休ませて、疲れを取る必要があるからだよ。,実際に必要なことをわかりやすく伝えようとしたつもりです。
6歳,男の子,日常系,なんで寝ないといけないの？,こども向け,いっぱい寝ると、風邪をひかなくなったり、バリアの力が強くなるんだよ。,ゲームが好きなので、ゲームに絡めて伝えてみました。
6歳,男の子,哲学系,どうしてママとパパは離婚したの？,こども向け,ママとパパは一緒にいると喧嘩して辛くなっちゃうの。だから仲良しでいるために別れたんだよ。,子供にわかりやすく、尚且つ嘘のない回答を心掛けました。
6歳,男の子,日常系,どうして大人はお酒が飲める？,こども向け,20歳を過ぎたら お仕事頑張った 大人へのご褒美だよ,大人になる楽しみがあるかなと思いました
6歳,男の子,日常系,なんで歯磨きしなきゃいけないの？,こども向け,歯磨きをしないと歯を守ってくれるバリアが取れちゃって、虫バイキンが歯をかじっちゃうんだよ。そしたら虫歯になって痛くなっちゃうよ。,歯磨きをしないと虫歯になる可能性があることを少し想像できるように話してみました。
6歳,男の子,日常系,なんで眠たくなるの？,こども向け,体も頭も休みたいから眠たくなるんだよ。ゆっくり休んで明日の準備をするんだよ。,眠たくなるのは当たり前ということと、ゆっくり休ませてあげようね、という気持ちを伝えたくて言いました。
6歳,男の子,日常系,げっぷってなに？,こども向け,ご飯を食べているときに空気が一緒にのみこまれて、胃に入ってそれがもどってきちゃうのがげっぷだよ。それがもっと体を通って下から出るとおならになるんだよ。,おならと同じように、人前でするのは失礼なことなんだよということを伝えたくて絡めて伝えました。
6歳,男の子,日常系,鼻くそは汚いの？,こども向け,"そうだねーごみが混ざってるから汚いね。
 
 空気の中にあるゴミを鼻できれいにしてるんだよ。
 
 ゴマが固まって鼻くそになるから汚いよね?",鼻毛や粘膜の話をするとわかりづらいかなと思い、簡単に伝えました。
6歳,女の子,日常系,どうしておとなはよるおそくまでおきていていいの？,こども向け,"たくさんたのしいことがあるのに、なんでこどもだけはやくねなきゃいけないんだろうって、おもったんだね。
 
 まいにちたのしいことがたくさんあって、げんきにいきてるしょうこだね。
 
 
 
 なぜかっていうとね、こどもはねているあいだに、きょうあったたのしいことやおいしかったものを、からだのなかでつくっていつでもたべたりあそべるようにしているんだよ。
 
 
 
 ゆめのなかで、いつでもわくわくできるように、からだじゅうにたのしいことおいしいことをつめこむじかんがひつようなんだ。
 
 
 
 めをつぶってごらん。
 
 ほら、ねてるあいだにつくった、じぶんだけのゆうえんちがあるでしょう。ねたらいつでもあそびほうだいだー！","いつも早く寝なさいと言うが、全然言うことを聞いてくれず、成長ホルモンが出ると言う話もまだ理解できなかったので、子供にとって楽しいことや嬉しいことを想像できるエピソードにしました。
 
 楽しいことや美味しいという言葉を聞くと、自分なりに思い出し楽しい気分になると思いました。
 
 今ではスムーズに寝てくれるようになりました。
 
 朝も楽しい夢を見ているのかなかなか起きませんが..."
6歳,女の子,日常系,サンタさんはどこからくるの？,こども向け,遠い所からやってくるんだよ。,遠い所から子ども達の為にプレゼントを運んでくると言うと、大変なのにプレゼントを運んできてくれるので子どもが優しい気持ちになり、サンタさんに気遣いができるようになる。
6歳,男の子,自然系,外国の火山のニュースを見ていた時、どうして山は爆発するの？という質問がありました。,こども向け,山の中には、みんなには見えないけど、色々なものがぎゅーって詰まってるんだよ。それがいっぱいになっちゃうと、バーンって出てくるんだよ。バーンって出るときに、一緒に火も出るんだよ。,単純に山がなんで爆発するのか？子ども自身に説明する場合に、難しい言葉は避けました。本当はマグマがあって、など、正しい答えがあると思います。今、詳しく話してもわからないため、今はわかる言葉で説明をしました。今後興味が深くなって、もっと知りたいとなった時には、詳しく一緒に考えれたら良いと思いました。
6歳,女の子,日常系,アニメを見ていた時、悪い鬼が地獄に行くという場面がありました。それを見て子どもが怖がっており、「地獄ってどこにあるん？」と質問されました。,こども向け,地獄は、ママもどこにあるかわからないわ。でも鬼は悪いことをしたから地獄に行ったけど、◯◯ちゃんはお手伝いしてくれるし、ママ助かってるから、◯◯ちゃんは地獄にはいかないから大丈夫だよ。,地獄という未知なるものへの恐怖が生じていたので、これにより一人でトイレに行けなくなったりしたら日常生活大変だなとまず思いました。地獄は怖いというイメージを持ちつつも、みんながみんな行く場所ではない、悪いことをした人だけ行くんだよと教えることで安心したようです。数日経過した後は、地獄のことをすっかり忘れていました。
6歳,女の子,日常系,みかんを食べていた時、タネが入っていました。タネを植えてみかんの木を育てたいけど、いつ食べれる？と質問されました。,こども向け,ママもみかん大好きだから、◯◯ちゃんと一緒にタネを植えてみかんができたらいいなあ。でもうちはアパートだから、植える場所がないね。みかんは、ひろいひろい場所にたくさんの木と一緒に植えると、おいしいみかんが食べれるんだって。タネからおいしいみかんができるまで何年も何年もかかるんだって。,子どもの希望を消せないようにしつつも、リアルな現実を含めて伝えました。
6歳,男の子,日常系,なぜ１日に三回の食事をとるのか？,こども向け,かけっこをして遊んだりするとお腹が空くので三回は食べないといけない。,三食をきちんととる事によって元気でいられると伝えたかった。
6歳,女の子,自然系,どうして太陽はいつも私の後をつけてくるの？,こども向け,そうだね。どこに行っても太陽ってあるもんね。でもそれはあなたを追いかけたりしていないんだよ。どちらかというと、見守ってくれているんだよ。太陽は、あなたが想像するよりもすっごく大きいから、どこにいても見えるの。だから、空からみんなを見守ってるんだよ。,まずついてくると思っていたので、それは違うと教えたかった。大きな太陽を説明してもピンとこないと思って、見守るという表現力にしました。
6歳,男の子,自然系,なんで空は青いの？,こども向け,海の青い色が反射して空に写ってるんだよー,なぜ海が青いのかという質問に備える
6歳,女の子,哲学系,人が亡くなったらどうなるの？ 亡くなったおばあちゃんはどこに行ったの？,こども向け,お空に行ったんだよ。人は亡くなっても、体が歳をとって、使えなくなるだけだから、おばあちゃんの魂はお空を自由に飛んで、見守ってくれてるんだよ。,お空、という言葉を使うことにより、子どもにもわかりやすく、伝えるようにしました。見守ってくれてる、ということを伝え、さみしいという気持ちを少しでも楽にしてあげたいとおもいました。
6歳,女の子,科学系,ピラミッドは誰がどうやって作ったの？,こども向け,あんなに大きな建造物をどうやって作ったんだろうね。ママにも分からない。宇宙人が作ったのかもね。,世の中には未知の世界があると教えることで、探求心を持って欲しいと思い、ママにも分からないことがあると伝えました。
6歳,女の子,自然系,鳥は飛べるのに、どうして人は飛べないの？,こども向け,人もからだを鍛えて、いっぱい勉強したら、飛べるようになるかもしれないよ。,不可能なことはない、ということを伝えたくて、こういう回答をしました。
6歳,女の子,日常系,どうしてゲームしたらいけないの？,こども向け,ゲームは楽しいから、楽しすぎて、外の世界が楽しくなくなるの。もったいないことでしょう。,身近にゲームしてる子どもが多いので、させたくなくて、分かりやすく伝えるようにしました。
6歳,女の子,自然系,どうして、お水は色がないのに海は青いの？,こども向け,海は青く見えるだけで、青色じゃないよ。お空が青いから海も青く見えるんだよ。どうしてだろうね。,疑問を残すことで、探求心を刺激したいと思い、ママにも不思議に思うことがあるということを伝えるように答えました。
6歳,男の子,哲学系,なぜ人は死ぬのか？,こども向け,人が永遠に生き続けると地球上は人だらけになってしまう。,永遠の命は人類にとって良くないと伝えたかった。
6歳,男の子,自然系,なぜ季節があるのか？,こども向け,季節ごとに成長する植物があり、季節がある事で色んな野菜を食べられる。,自然の摂理を理解して欲しかった。
